#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	90763	91395	steA	1-633/633	===============	0/0	100.00	93.21	vfdb	NP_460542	(steA) type III secretion system effector SteA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	113442	114392	sifB	1-951/951	===============	0/0	100.00	96.84	vfdb	NP_460561	(sifB) type III secretion system effector SifB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	140899	141300	steB	1-402/402	===============	0/0	100.00	99.50	vfdb	AAL20547	(steB) type III secretion system effector SteB [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	142571	143797	sseJ	1-1227/1227	===============	0/0	100.00	99.67	vfdb	NP_460590	(sseJ) type III secretion system effector SseJ glycerophospholipid:cholesterol acyltransferase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	211312	212685	steC	1-1374/1374	===============	0/0	100.00	99.49	vfdb	NP_460656	(steC) type III secretion system effector SteC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	373166	373888	sopE2	1-723/723	===============	0/0	100.00	100.00	vfdb	NP_460811	(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	432772	433159	cheY	1-388/390	===============	0/0	99.49	77.83	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	435401	436095	cheD	823-1517/1674	.......=======.	0/0	41.52	75.40	vfdb	YP_001006778	(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	437172	437627	cheW	25-480/498	========/======	2/2	91.37	75.06	vfdb	YP_001006779	(cheW) purine-binding chemotaxis protein CheW [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	439299	439687	cheA	1-389/2055	===...../......	2/4	18.83	76.22	vfdb	YP_001006780	(cheA) chemotaxis protein CheA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	441648	442203	flhC	6-564/582	========/======	5/7	95.19	75.40	vfdb	YP_001006783	(flhC) flagellar biosynthesis transcription activator FlhC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	465260	465952	fliA	10-702/723	========/======	2/2	95.71	76.08	vfdb	YP_001006726	(fliA) flagellar biosynthesis sigma factor [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	467442	467651	fliC	937-1146/1146	............===	0/0	18.32	80.95	vfdb	YP_001006728	(fliC) flagellin [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	468514	468914	fliC	7-407/1146	======.........	0/0	34.99	80.80	vfdb	YP_001006728	(fliC) flagellin [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	477995	478974	fliG	12-991/993	===============	0/0	98.69	79.49	vfdb	YP_001006742	(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	480106	480907	fliI	626-1427/1572	.....=========.	0/0	51.02	76.93	vfdb	YP_106855	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0430)] [Burkholderia pseudomallei K96243]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	483302	484310	fliM	1-1005/1005	========/======	4/6	99.90	75.74	vfdb	YP_001006748	(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	484456	484716	fliN	157-417/417	.....==========	0/0	62.59	80.08	vfdb	YP_001006749	(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	485153	485829	fliP	10-686/687	========/======	2/2	98.40	75.22	vfdb	YP_001006751	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	561336	563684	sopA	1-2349/2349	===============	0/0	100.00	98.98	vfdb	NP_461011	(sopA) type III secretion system effector SopA E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	651232	652278	sseK2	1-1047/1047	===============	0/0	100.00	99.71	vfdb	NP_461081	(sseK2) type III secretion system effector SseK2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_1	760619	762985	sspH2	1-2367/2367	===============	0/0	100.00	100.00	vfdb	NP_461184	(sspH2) type III secretion system effector SspH2 E3 ubiquitin ligase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_10	110620	116739	shdA	1-6120/6120	===============	0/0	100.00	96.96	vfdb	NP_461448	(shdA) AIDA autotransporter-like protein [ShdA (VF0398)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_10	117433	124740	ratB	1-7308/7308	===============	0/0	100.00	98.88	vfdb	NP_461449	(ratB) putative outer membrane protein [RatB (VF0399)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_10	131643	133835	sinH	1-2193/2193	===============	0/0	100.00	99.59	vfdb	NP_461452	(sinH) intimin-like protein [SinH (VF0400)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_12	119630	120583	sseL	1-954/954	===============	0/0	100.00	96.65	vfdb	NP_461229	(sseL) type III secretion system effector SseL deubiquitinase [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_14	50952	51364	gmhA/lpcA	130-542/585	...===========.	0/0	70.60	77.72	vfdb	NP_439337	(gmhA/lpcA) phosphoheptose isomerase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	52538	52749	fliC	890-1101/1101	............===	0/0	19.26	78.77	vfdb	YP_001006729	(fliC) flagellin [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	53649	54049	fliC	7-407/1146	======.........	0/0	34.99	80.30	vfdb	YP_001006728	(fliC) flagellin [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	55671	56786	iroB	34-1149/1164	===============	0/0	95.88	78.23	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	56872	60502	iroC	69-3687/3738	========/======	19/36	96.50	76.15	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	62901	65075	iroN	1-2178/2178	========/======	5/7	99.77	77.39	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	66114	67166	pipB2	1-1053/1053	===============	0/0	100.00	99.33	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	68908	69804	mig-14	1-897/897	===============	0/0	100.00	98.11	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
../../data/genomes/3342_irida-submission-7379.fasta.gz	2017-SEQ-0266_2	149214	150122	avrA	1-909/909	===============	0/0	100.00	99.67	vfdb	NP_461786	(avrA) type III secretion system effector AvrA acetyltransferease [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
